structure_number,latitude,longitude,year_built,hwb_class,material,gmpe_model,sa1s_used,replacement_cost_usd,repair_cost_usd,p_none,p_none,p_slight,p_slight,p_moderate,p_moderate,p_extensive,p_extensive,p_complete,p_complete,predicted_ds,obs
52 0251,34.175,-118.7633333,1980.0,HWB16,concrete,ASK14,0.19329426051884,15122903.796,5.725856540092314e-24,1.0,1.0,0.0,0.0,0.0,4.732673588289448e-30,0.0,3.045716815848161e-35,0.0,4.0280884791074374e-44,none,none
52 0252,34.18,-118.7683333,1980.0,HWB16,concrete,ASK14,0.190443946449407,4826914.092000001,7.806031978874569e-25,1.0,1.0,0.0,0.0,0.0,2.0214483949897833e-30,0.0,1.208089885390973e-35,0.0,1.424830640326635e-44,none,none
52 0260,34.43166667,-118.76,1983.0,HWB6,concrete,ASK14,0.193080391500363,1486485.0,0.0001156121457032338,1.0,0.9999999974074827,0.0,2.5925173129291994e-09,0.0,2.3238549333126803e-17,0.0,6.583480025945086e-21,0.0,4.4428365761609616e-30,none,none
52 0261,34.43833333,-118.76,1983.0,HWB8,concrete,ASK14,0.192465295817087,1486485.0,7.596932549557215e-07,1.0,0.9999999999829671,0.0,1.7031347037231594e-11,0.0,1.579919008948321e-15,0.0,3.1177953373760524e-19,0.0,2.623474951530851e-27,none,none
52 0262,34.245,-118.8683333,1982.0,HWB5,concrete,ASK14,0.121566907338513,0.0,0.0,1.0,0.9999999999997801,0.0,2.198809284370608e-13,0.0,2.22677614157758e-19,0.0,1.1972438815889638e-24,0.0,1.4651441887606592e-35,none,none
52 0263,34.145,-118.835,1968.0,HWB5,concrete,ASK14,0.155938086702805,1351350.0,4.055467416435287e-05,1.0,0.9999999989996636,0.0,1.0003284355853241e-09,0.0,7.947180289729124e-15,0.0,2.00508443643907e-19,0.0,3.75124615297394e-29,none,none
52 0264,34.265,-118.7833333,1961.0,HWB7,concrete,ASK14,0.197781106893986,1351350.0,2.60428567202706e-12,1.0,0.9999999999999999,0.0,6.423911078537575e-17,0.0,1.14009525855565e-26,0.0,1.2569915260474117e-34,0.0,2.8276374869040313e-47,none,none
52 0271,34.18,-118.8733333,1985.0,HWB4,prestressed_concrete,ASK14,0.130515781194054,4063059.0,3.4535324180231415e-32,1.0,1.0,0.0,2.833275157503671e-37,0.0,9.78188730883021e-44,0.0,2.0485323444392782e-49,0.0,2.9063723242499437e-61,none,none
53 0002,34.145,-118.7566667,1949.0,HWB5,concrete,ASK14,0.154996747962373,7973775.810000001,0.0001985176824672336,1.0,0.999999999170133,0.0,8.298606423828937e-10,0.0,6.271630913458111e-15,0.0,1.5240500142105017e-19,0.0,2.668518533391159e-29,none,none
53 0003,34.145,-118.7,1973.0,HWB7,concrete,ASK14,0.197340255912168,0.0,0.0,1.0,0.9999999999999999,0.0,5.84933076171175e-17,0.0,1.01153693937255e-26,0.0,1.095757058671614e-34,0.0,2.4061171658440556e-47,none,none
53 0004,34.00666667,-118.0966667,1921.0,HWB5,steel,ASK14,0.161214511319293,19843385.562,0.0016363536387883598,1.0,0.9999999972512669,0.0,2.7487043775671807e-09,0.0,2.873222396527214e-14,0.0,8.909408043936763e-19,0.0,2.398770218833373e-28,none,none
53 0006,33.99666667,-118.0733333,1968.0,HWB5,prestressed_concrete,ASK14,0.126280417850779,17692166.9925,4.6628519488489247e-07,1.0,0.9999999999991215,0.0,8.78512072535354e-13,0.0,1.2195237813753233e-18,0.0,8.30616620593377e-24,0.0,1.5423339819407201e-34,none,none
53 0009,34.45,-118.6133333,1968.0,HWB5,concrete,ASK14,0.339393979866791,1351350.0,713.0243477567157,0.0,0.9825380451741449,0.0,0.017387115119000884,1.0,7.461667913594601e-05,0.0,2.2302752087707004e-07,0.0,1.973931669397147e-13,none,none
53 0010,34.07166667,-118.0716667,1951.0,HWB5,concrete,ASK14,0.161911881316089,1351350.0,0.00012679797003240526,1.0,0.9999999968723701,0.0,3.1275960414781502e-09,0.0,3.3876756168376296e-14,0.0,1.078934335291125e-18,0.0,3.0453572084438644e-28,none,none
53 0012,34.38333333,-118.53,1923.0,HWB5,concrete,ASK14,0.598212458160165,2965942.98,99977.58864727567,0.0,0.23432349816832587,0.0,0.5965641642095706,0.0,0.15570658205781518,1.0,0.013400897917672601,0.0,4.857646615742333e-06,slight,none
53 0015,34.415,-118.545,1916.0,HWB5,steel,ASK14,0.522447463886594,3396640.7475,62660.15681189352,0.0,0.4810276654598524,0.0,0.4679254446784885,0.0,0.04912899024514254,1.0,0.0019177302580111791,0.0,1.6935850530989148e-07,none,moderate
53 0016,34.275,-118.3716667,1925.0,HWB5,concrete,ASK14,0.520366077050395,3839590.755,69442.45416833123,1.0,0.48898454302743233,0.0,0.462027442847968,0.0,0.047188477468835886,0.0,0.0017993842778462083,0.0,1.5237791759368418e-07,none,none
53 0017,34.27333333,-118.3366667,1921.0,HWB5,concrete,ASK14,0.466264091078796,14009760.765,136834.97449434263,1.0,0.6989164545831973,0.0,0.28730898558158846,0.0,0.013504692708878916,0.0,0.00026985996073277605,0.0,7.1656025663387255e-09,none,none
53 0018,34.26833333,-118.335,1975.0,HWB5,prestressed_concrete,ASK14,0.413782184928865,10876435.6701,44408.10529540042,1.0,0.8682910305258043,0.0,0.1291594554963123,0.0,0.0025246904582442494,0.0,2.482333494866312e-05,0.0,1.8469051909144058e-10,none,none
53 0025,34.01166667,-118.16,1950.0,HWB5,concrete,ASK14,0.13640687987401,2434159.728,9.543491844775047e-07,1.0,0.9999999999869312,0.0,1.3068746496464496e-11,0.0,3.436367270083151e-17,0.0,3.7795386540633503e-22,0.0,1.6340312353314792e-32,none,none
53 0027,34.03166667,-118.8416667,1927.0,HWB7,concrete,ASK14,0.132783596458446,3413329.920000001,5.071761983654916e-20,1.0,1.0,0.0,4.952897515037884e-25,0.0,8.487706484547363e-37,0.0,4.001628077360277e-46,0.0,1.202751207812167e-60,none,none
53 0028,34.01666667,-118.8166667,1927.0,HWB7,concrete,ASK14,0.134289789472964,3441708.27,9.159774617072408e-20,1.0,1.0,0.0,8.871345175559834e-25,0.0,1.7340128923032468e-36,0.0,8.938948845102303e-46,0.0,3.0360739658791333e-60,none,none
53 0029,34.025,-118.7633333,1926.0,HWB7,concrete,ASK14,0.0906702781288674,1917565.65,1.220392522377534e-29,1.0,1.0,0.0,2.121426755110869e-34,0.0,4.22843413426067e-48,0.0,9.701754871398986e-59,0.0,4.660526387821575e-75,none,none
53 0030,34.03333333,-118.7416667,1947.0,HWB3,concrete,ASK14,0.15380424798896,0.0,0.0,1.0,1.0,0.0,7.305698013062267e-33,0.0,6.269691348811486e-39,0.0,2.7646264920242706e-44,0.0,1.6286009599748359e-55,none,none
53 0031,34.03333333,-118.7333333,1926.0,HWB5,concrete,ASK14,0.153984880822644,2397403.008,4.871585304084872e-05,1.0,0.999999999322666,0.0,6.773290751231515e-10,0.0,4.8495697267422195e-15,0.0,1.1315853419774118e-19,0.0,1.8443079613189015e-29,none,none
53 0033,34.03833333,-118.6483333,1925.0,HWB3,concrete,ASK14,0.101975943890541,1047251.205,5.919979662880153e-40,1.0,1.0,0.0,1.8842910688764644e-44,0.0,1.6537607470478973e-51,0.0,1.1302622024020045e-57,0.0,1.8854345573852454e-70,none,none
53 0034,34.03666667,-118.635,1926.0,HWB3,concrete,ASK14,0.104351995893022,1839772.935,5.185461290804805e-39,1.0,1.0,0.0,9.395108517591336e-44,0.0,9.370625002661931e-51,0.0,7.110216092496383e-57,0.0,1.4484858941659602e-69,none,none
53 0035,34.03833333,-118.5833333,1933.0,HWB5,concrete,ASK14,0.112605681159615,3054834.783000001,1.1131529514769688e-09,1.0,0.9999999999999879,0.0,1.214633455972744e-14,0.0,6.516269096069154e-21,0.0,2.1759440730829623e-26,0.0,1.1500271094588988e-37,none,none
53 0041,34.00833333,-118.1583333,1950.0,HWB5,concrete,ASK14,0.135481208359002,5057589.537,1.571632383423731e-06,1.0,0.9999999999896418,0.0,1.0358175275485587e-11,0.0,2.574400617522628e-17,0.0,2.7142539103495975e-22,0.0,1.089130211940337e-32,none,none
53 0042,34.08,-118.225,1944.0,HWB5,concrete,ASK14,0.167317394197536,1351350.0,0.00033369824977472093,1.0,0.999999991768963,0.0,8.23092009057624e-09,0.0,1.1684890916391415e-13,0.0,4.560899862471606e-18,0.0,1.843576645434516e-27,none,none
53 0061,34.22,-118.1933333,1930.0,HWB7,concrete,ASK14,0.141204715020552,5214156.948,1.7885839633027126e-18,1.0,1.0,0.0,1.1434152450231475e-23,0.0,4.0136673021623626e-35,0.0,3.0790709590150935e-44,0.0,1.8019557853879064e-58,none,none
53 0062,33.9,-118.395,1930.0,HWB5,concrete,ASK14,0.157204892033571,6529930.407000001,0.00025118676196533304,1.0,0.9999999987177852,0.0,1.2822039295107364e-09,0.0,1.088961669850176e-14,0.0,2.888764340580873e-19,0.0,5.904720273438772e-29,none,none
53 0063,34.24333333,-118.19,1931.0,HWB5,concrete,ASK14,0.111119263750712,3774482.712000001,8.199414368919522e-10,1.0,0.9999999999999928,0.0,7.241083957414993e-15,0.0,3.4788865031481644e-21,0.0,1.0694893758335537e-26,0.0,4.885869612921017e-38,none,none
53 0065,34.50833333,-118.63,1951.0,HWB5,concrete,ASK14,0.255008340523704,1351350.0,8.160871293710716,1.0,0.999798846928666,0.0,0.00020106405673990464,0.0,8.896796659253465e-08,0.0,4.6627481271536297e-11,0.0,1.8661989171383246e-18,none,none
53 0069,34.03,-118.205,1965.0,HWB1,steel,ASK14,0.149520065756254,1726725.0,2.976937430307932e-13,1.0,1.0,0.0,5.746268932237326e-18,0.0,1.951408647410624e-22,0.0,3.462480445162901e-30,0.0,9.001963844951174e-37,none,none
53 0070,34.03,-118.2033333,1965.0,HWB5,concrete,ASK14,0.149638650392077,1351350.0,1.116294251451411e-05,1.0,0.9999999997246497,0.0,2.7534870656402086e-10,0.0,1.556460038201636e-15,0.0,3.040992726940706e-20,0.0,3.623121591216122e-30,none,none
53 0073,34.07833333,-118.2816667,1949.0,HWB5,concrete,ASK14,0.179421921523914,8019586.575,0.01421238012449407,1.0,0.9999999409288638,0.0,5.906964668829883e-08,0.0,1.4894436336512557e-12,0.0,8.956887630437555e-17,0.0,7.768151671690314e-26,none,none
53 0074,34.16,-118.635,1957.0,HWB7,concrete,ASK14,0.267348796317974,0.0,0.0,1.0,0.9999999999934719,0.0,6.528163400725356e-12,0.0,3.8250806498336484e-20,0.0,4.553334217943905e-27,0.0,2.667616927849578e-38,none,none
53 0075,34.03,-118.2,1965.0,HWB3,concrete,ASK14,0.147520890479286,1351350.0,2.3900969148908678e-29,1.0,1.0,0.0,5.895567579105407e-34,0.0,4.014905591100582e-40,0.0,1.465321564406364e-45,0.0,6.012693975434367e-57,none,none
53 0081,34.03166667,-118.1983333,1965.0,HWB5,concrete,ASK14,0.141929891802542,11376441.32625,1.6904036767292965e-05,1.0,0.999999999950471,0.0,4.95288807373478e-11,0.0,1.8084538943606973e-16,0.0,2.5448642202620907e-21,0.0,1.6992869960689753e-31,none,none
53 0086,34.25666667,-118.1966667,1931.0,HWB7,concrete,ASK14,0.117453060621562,4793319.531,1.0255586898288355e-22,1.0,1.0,0.0,7.131861216394223e-28,0.0,2.920653027030093e-40,0.0,5.211200164018503e-50,0.0,4.143509578554735e-65,none,none
53 0088,34.25,-118.1933333,1931.0,HWB3,concrete,ASK14,0.115646469888224,889638.75,2.771166035384956e-36,1.0,1.0,0.0,1.038310861728472e-40,0.0,1.8321501341898302e-47,0.0,2.21636722987141e-53,0.0,1.101294126369671e-65,none,none
53 0089,33.97666667,-118.4316667,1933.0,HWB5,steel,ASK14,0.186806834596685,4142482.344,0.021708630093757016,1.0,0.999999825327283,0.0,1.7466658351795044e-07,0.0,6.1329602252179664e-12,0.0,4.732464135843024e-16,0.0,6.376647025013076e-25,none,none
53 0090,34.05833333,-118.2416667,1950.0,HWB3,concrete,ASK14,0.205059813608147,1477187.712,3.448008873306105e-21,1.0,1.0,0.0,7.780482744767439e-26,0.0,3.284969912276914e-31,0.0,5.331881877273019e-36,0.0,3.7964668120480036e-46,none,none
53 0091,34.41166667,-118.6666667,1925.0,HWB5,concrete,ASK14,0.319967833933569,635359.7249999999,155.27653833672304,0.0,0.991890399272777,1.0,0.008087685987537648,0.0,2.1868998665851046e-05,0.0,4.574099810266178e-08,0.0,2.142425448104426e-14,none,none
53 0093,34.42833333,-118.6266667,1989.0,HWB6,prestressed_concrete,ASK14,0.313939233946212,11767345.59,114.3904099078168,0.0,0.9996759686023294,1.0,0.0003240301728984767,0.0,1.221702712911106e-09,0.0,3.069326470013364e-12,0.0,2.7002879281643365e-19,none,none
53 0098,34.13833333,-118.36,1948.0,HWB3,concrete,ASK14,0.215206960762424,5318055.49275,1.5366848978140867e-19,1.0,1.0,0.0,9.631730349086232e-25,0.0,5.312505240696295e-30,0.0,1.0730228436804347e-34,0.0,1.1607620889655434e-44,none,none
53 0101,34.03166667,-118.1916667,1965.0,HWB5,concrete,ASK14,0.146792907787044,8159154.003,3.6443948683302464e-05,1.0,0.9999999998511134,0.0,1.4888586025996514e-10,0.0,7.181749308378938e-16,0.0,1.2456060606694225e-20,0.0,1.2027411246320513e-30,none,none
53 0102,34.06166667,-118.2466667,1949.0,HWB5,concrete,ASK14,0.19549800312268,1351350.0,0.02293470813645304,1.0,0.9999994343247077,0.0,5.656464577210982e-07,0.0,2.883155617426706e-11,0.0,2.94619740514751e-15,0.0,6.522063540601711e-24,none,none
53 0103,34.06166667,-118.2466667,1949.0,HWB5,concrete,ASK14,0.197543504524455,1351350.0,0.02980269699571745,1.0,0.9999992649341004,0.0,7.35025097820534e-07,0.0,4.079731050399547e-11,0.0,4.445569570245326e-15,0.0,1.102517842041939e-23,none,none
53 0109,34.065,-118.005,1933.0,HWB3,concrete,ASK14,0.14168855374166,1351350.0,2.010936370939528e-30,1.0,1.0,0.0,4.960307472810177e-35,0.0,2.700907594853425e-41,0.0,8.209657978518451e-47,0.0,2.3744809582089387e-58,none,none
53 0118,33.90833333,-118.4316667,1937.0,HWB10,steel,ASK14,0.151818643061518,12340903.575,1.454191437734043e-20,1.0,1.0,0.0,3.92783620924539e-26,0.0,2.3632291059980382e-36,0.0,4.5619344701785254e-42,0.0,9.363519166703822e-52,none,none
53 0119,34.03,-118.1883333,1965.0,HWB5,concrete,ASK14,0.14838104685299,5171075.91,3.263609355122308e-05,1.0,0.999999999789626,0.0,2.1037294927481123e-10,0.0,1.1091050665188453e-15,0.0,2.0564339859604253e-20,0.0,2.233895945760728e-30,none,none
53 0121,34.11333333,-118.1766667,1912.0,HWB7,concrete,ASK14,0.154455575605077,16130794.68,4.558160166571437e-16,1.0,1.0,0.0,9.419168443287275e-22,0.0,9.405110984203198e-33,0.0,1.4674390262336442e-41,0.0,2.269448549604167e-55,none,none
53 0123,34.06166667,-118.17,1972.0,HWB5,concrete,ASK14,0.135228701449731,18448810.38,5.378142173907928e-06,1.0,0.9999999999902828,0.0,9.717170490888058e-12,0.0,2.3780848440428584e-17,0.0,2.4783921338189927e-22,0.0,9.743715860726242e-33,none,none
53 0130,34.05666667,-118.2116667,1934.0,HWB1,concrete,ASK14,0.147209523951576,2110538.43,1.8466175514265345e-13,1.0,1.0,0.0,2.916260730781842e-18,0.0,9.088211353604949e-23,0.0,1.4161576989190677e-30,0.0,3.340797052141161e-37,none,none
53 0133,34.055,-118.2033333,1972.0,HWB1,prestressed_concrete,ASK14,0.14340818705051,44599306.75200001,1.2320519222775043e-12,1.0,1.0,0.0,9.2076416495692e-19,0.0,2.4837577533287445e-23,0.0,3.111517382839979e-31,0.0,6.234373709257025e-38,none,none
53 0137,33.92666667,-118.1083333,1934.0,HWB5,concrete,ASK14,0.148744265061416,11051250.21,7.541692603648675e-05,1.0,0.9999999997725257,0.0,2.2747303893877586e-10,0.0,1.2237219509973418e-15,0.0,2.3036219306567044e-20,0.0,2.570287282954678e-30,none,none
53 0138,34.03,-118.52,1940.0,HWB3,concrete,ASK14,0.186469085540193,2354457.105,3.285634724332247e-23,1.0,1.0,0.0,4.651621328093232e-28,0.0,1.1604533848929935e-33,0.0,1.224770133531221e-38,0.0,3.828704233955285e-49,none,none
53 0143,34.06333333,-118.585,1941.0,HWB7,concrete,ASK14,0.122670923255238,3012986.1762,6.833808578957501e-22,1.0,1.0,0.0,7.560393774705769e-27,0.0,5.141925277105728e-39,0.0,1.2945446960347071e-48,0.0,1.648849909459273e-63,none,none
53 0144,34.08833333,-118.6016667,1934.0,HWB7,concrete,ASK14,0.180520703464224,2294637.345,8.645925837508935e-14,1.0,1.0,0.0,1.25596111515306e-18,0.0,7.706907386880011e-29,0.0,4.1284012788504405e-37,0.0,3.4560210194312795e-50,none,none
53 0146,34.235,-118.6033333,1964.0,HWB3,concrete,ASK14,0.357731268881746,3032915.885999999,8.336382640020846e-10,1.0,0.9999999999999908,0.0,9.159893499799393e-15,0.0,8.347646485776077e-19,0.0,1.6754396669699821e-22,0.0,1.4678044686467536e-30,none,none
53 0147,34.49666667,-118.2166667,1965.0,HWB3,concrete,ASK14,0.138074100329582,1351350.0,4.031959485877985e-31,1.0,1.0,0.0,9.945497497795265e-36,0.0,4.692290524406091e-42,0.0,1.2685377261701277e-47,0.0,2.9324832625989604e-59,none,none
53 0162,34.1,-118.2466667,1961.0,HWB3,concrete,ASK14,0.20141340833127,4114860.75,3.716816487040606e-21,1.0,1.0,0.0,3.010858139517447e-26,0.0,1.151030237100916e-31,0.0,1.7224760644341986e-36,0.0,1.0499497269142614e-46,none,none
53 0163,34.09666667,-118.2433333,1961.0,HWB1,concrete,ASK14,0.19139327081108,14199715.53,5.150098779438399e-08,1.0,0.9999999999998791,0.0,1.20854132390932e-13,0.0,1.5985152295954292e-17,0.0,2.2179781268951037e-24,0.0,2.6889797471865365e-30,none,none
53 0164,34.105,-118.2516667,1961.0,HWB3,concrete,ASK14,0.212881445622334,3829005.18,6.313976869364237e-20,1.0,1.0,0.0,5.496544679723176e-25,0.0,2.8548172730189786e-30,0.0,5.48944844356452e-35,0.0,5.405143403310696e-45,none,none
53 0166,34.14333333,-118.165,1953.0,HWB10,concrete,ASK14,0.160344923732903,138337496.7975,2.8453562481325764e-18,1.0,1.0,0.0,6.856073764552228e-25,0.0,7.147978588792759e-35,0.0,1.8121053867934265e-40,0.0,5.669988108800493e-50,none,none
53 0171,33.935,-118.0916667,1953.0,HWB5,concrete,ASK14,0.142133689186588,4727022.300000001,7.365052447053884e-06,1.0,0.9999999999480645,0.0,5.1935301683429093e-11,0.0,1.9189509183622884e-16,0.0,2.724512715586066e-21,0.0,1.848053194221143e-31,none,none
53 0213,33.94333333,-118.0983333,1953.0,HWB1,concrete,ASK14,0.141788192775601,42385254.91199999,7.060097344353157e-13,1.0,1.0,0.0,5.55194677883304e-19,0.0,1.4066211713652104e-23,0.0,1.6028054626094555e-31,0.0,2.9915940609856313e-38,none,none
53 0214,33.89333333,-118.0416667,1955.0,HWB5,steel,ASK14,0.114800701839644,7410182.779999998,5.6806934070430504e-09,1.0,0.9999999999999745,0.0,2.555350313731576e-14,0.0,1.6091752874459178e-20,0.0,6.05925456861061e-26,0.0,3.957563200292034e-37,none,none
53 0235,34.065,-118.0666667,1937.0,HWB5,concrete,ASK14,0.161155907127749,15746560.83,0.0012844407217533298,1.0,0.9999999972810605,0.0,2.7189112105521413e-09,0.0,2.833575275134134e-14,0.0,8.766698641027758e-19,0.0,2.350979128237936e-28,none,none
53 0240,34.06166667,-118.2483333,1948.0,HWB3,concrete,ASK14,0.191261342578454,3438825.390000001,1.9245048522073324e-22,1.0,1.0,0.0,1.8654529759308408e-27,0.0,5.3559049549637086e-33,0.0,6.341294097038091e-38,0.0,2.469693447470112e-48,none,none
53 0242,34.01833333,-118.4216667,1959.0,HWB5,concrete,ASK14,0.228451861877176,8091235.152000002,5.272890089254317,1.0,0.9999782839395632,0.0,2.1712115193568922e-05,0.0,3.944190795291441e-09,0.0,1.0524391416557302e-12,0.0,1.2732565081094213e-20,none,none
53 0246,34.06333333,-118.2466667,1948.0,HWB5,concrete,ASK14,0.19093624975423,13508274.78,0.12533153197366628,1.0,0.9999996907506523,0.0,3.092363564247638e-07,0.0,1.2990058612974916e-11,0.0,1.1473329677783262e-15,0.0,1.9628140951932736e-24,none,none
53 0255,34.11,-118.2483333,1961.0,HWB1,steel,ASK14,0.223098624226539,54141034.14720001,4.460992364468562e-05,1.0,0.9999999999725487,0.0,2.744280502338506e-11,0.0,8.419739468684764e-15,0.0,4.177006657132908e-21,0.0,1.3153494317647877e-26,none,none
53 0256,34.105,-118.2483333,1961.0,HWB3,concrete,ASK14,0.213770928455801,3091888.8,6.325339311935127e-20,1.0,1.0,0.0,6.819186226496885e-25,0.0,3.624434980996607e-30,0.0,7.102118901408857e-35,0.0,7.250133185311697e-45,none,none
53 0273,33.95166667,-118.1733333,1950.0,HWB5,steel,ASK14,0.166400203433652,18076945.887,0.0038033436512784733,1.0,0.9999999929869097,0.0,7.012995175595684e-09,0.0,9.515310636602233e-14,0.0,3.5897734501816356e-18,0.0,1.3663921695075123e-27,none,none
53 0274,33.95,-118.1616667,1933.0,HWB5,steel,ASK14,0.162921263624749,17502257.2725,0.001976246959329929,1.0,0.9999999962362771,0.0,3.763680006887356e-09,0.0,4.290872133858978e-14,0.0,1.4202301353127517e-18,0.0,4.29063431830545e-28,none,none
53 0276,34.11833333,-118.165,1939.0,HWB5,concrete,ASK14,0.152722544699572,21064860.0162,0.00033112127262653683,1.0,0.9999999994760348,0.0,5.239616518289233e-10,0.0,3.5050839769299263e-15,0.0,7.771720999149466e-20,0.0,1.157559936059139e-29,none,none
53 0279,33.87666667,-118.0133333,1934.0,HWB3,concrete,ASK14,0.12795881894088,4068284.220000001,9.718103388953749e-33,1.0,1.0,0.0,7.9624847940883e-38,0.0,2.463253405910531e-44,0.0,4.715725772139653e-50,0.0,5.635504343342104e-62,none,none
53 0283,34.105,-118.2483333,1961.0,HWB3,concrete,ASK14,0.21256643706938,1351350.0,2.0638710673563173e-20,1.0,1.0,0.0,5.090817119178098e-25,0.0,2.6225130119642152e-30,0.0,5.009065988639534e-35,0.0,4.86930084465866e-45,none,none
53 0303,34.52,-118.005,1952.0,HWB6,concrete,ASK14,0.0939031389706877,2838465.63,1.508352388614288e-16,1.0,1.0,0.0,1.771323648321726e-21,0.0,1.78799446685764e-33,0.0,1.949172678832538e-38,0.0,9.268950028781927e-51,none,none
53 0316,34.01166667,-118.4933333,1926.0,HWB5,concrete,ASK14,0.177436480967047,3923094.049875001,0.005119540530152369,1.0,0.9999999565024945,0.0,4.349650444485522e-08,0.0,1.000937335407835e-12,0.0,5.618910904801102e-17,0.0,4.315290145999816e-26,none,none
53 0317,34.08333333,-118.295,1951.0,HWB1,steel,ASK14,0.191956191826021,1726725.0,6.986493725017713e-09,1.0,0.9999999999998651,0.0,1.3482151233403138e-13,0.0,1.812280006914005e-17,0.0,2.5767782647914344e-24,0.0,3.1816661107154976e-30,none,none
53 0329,34.09833333,-118.0733333,1937.0,HWB5,concrete,ASK14,0.165344508248015,2210105.898,0.0003859498730542396,1.0,0.9999999941791388,0.0,5.820786252132264e-09,0.0,7.494407500859583e-14,0.0,2.7180940813847212e-18,0.0,9.65046599887262e-28,none,none
53 0363,34.37166667,-118.4983333,1969.0,HWB3,concrete,ASK14,0.524967921039774,1351350.0,0.0001875359620474389,1.0,0.9999999953798754,0.0,4.616677599057651e-09,0.0,3.443159311450777e-12,0.0,3.879897133891123e-15,0.0,9.264323712074623e-22,none,none
53 0365,34.04,-118.595,1940.0,HWB3,concrete,ASK14,0.131120090179215,870269.4000000001,9.934751311159144e-33,1.0,1.0,0.0,3.805236220366169e-37,0.0,1.3478624305145185e-43,0.0,2.882480872924073e-49,0.0,4.256708556412186e-61,none,none
53 0368,34.06333333,-118.215,1960.0,HWB3,steel,ASK14,0.149597539620925,41796469.9152,1.7267408965171055e-27,1.0,1.0,0.0,1.3770999572361017e-33,0.0,1.0133902093679682e-39,0.0,3.940591175844085e-45,0.0,1.8252826480120343e-56,none,moderate
53 0382,34.065,-118.2433333,1939.0,HWB4,concrete,ASK14,0.198897700223483,3566062.650150001,1.6485524214404622e-21,1.0,1.0,0.0,1.5409495065132783e-26,0.0,5.495018678340449e-32,0.0,7.768144342104259e-37,0.0,4.246740113510126e-47,none,none
53 0387,34.38666667,-118.5683333,1967.0,HWB5,concrete,ASK14,0.535009815914655,0.0,0.0,0.0,0.43392980385571356,0.0,0.5013084132930966,0.0,0.06198088095638302,1.0,0.0027805867856664297,0.0,3.151091403829627e-07,slight,moderate
53 0389,34.03666667,-118.17,1967.0,HWB7,prestressed_concrete,ASK14,0.131094137991206,14459895.45,1.1043775204528078e-19,1.0,1.0,0.0,2.545840261587002e-25,0.0,3.757488531596599e-37,0.0,1.6006916500485532e-46,0.0,4.187717365740928e-61,none,none
53 0392,34.05166667,-118.2216667,1906.0,HWB7,concrete,ASK14,0.151779669190246,6161183.028000001,7.486851663061895e-17,1.0,1.0,0.0,4.0505487495256796e-22,0.0,3.2993400942464115e-33,0.0,4.4829032171113734e-42,0.0,5.737172214313006e-56,none,none
